url_length,dot_count,slash_count,dash_count,underscore_count,at_count,equal_count,is_https,domain_length,path_length,type
72,2,7,0,0,0,0,1,15,10,good
236,5,8,2,2,0,9,1,43,8,bad
44,2,5,0,0,0,0,1,17,19,good
96,3,4,0,0,0,0,1,23,65,bad
44,2,5,0,1,0,0,1,17,19,good
91,2,3,1,0,0,3,1,15,6,good
102,3,7,0,0,0,2,1,15,10,good
58,1,6,1,0,0,0,1,10,40,good
89,2,3,0,0,0,0,1,25,10,bad
184,2,8,5,3,0,1,1,15,81,good
51,2,3,4,0,0,0,1,42,1,bad
117,4,5,0,0,0,0,1,23,86,bad
93,2,6,0,1,0,0,1,15,65,good
51,4,4,0,1,0,0,1,10,33,bad
71,1,4,1,0,0,0,1,11,52,bad
176,2,8,7,0,0,0,1,10,158,good
35,2,3,0,0,0,0,1,26,1,bad
44,2,5,0,0,0,0,1,17,19,good
226,2,5,7,3,0,2,1,12,41,good
92,2,3,0,0,0,3,1,15,6,good
18,1,2,0,0,0,0,0,11,0,bad
78,2,3,0,0,0,4,1,20,1,good
381,2,3,3,1,0,9,1,14,7,good
103,1,6,5,0,0,2,1,12,37,good
53,2,3,0,0,0,1,1,15,6,good
99,2,7,3,0,0,0,1,15,76,bad
44,2,5,0,0,0,0,1,16,19,good
27,2,3,1,0,0,0,1,18,1,bad
36,2,3,1,0,0,0,1,27,1,bad
22,2,3,0,0,0,0,1,13,1,bad
80,3,4,0,1,0,2,1,14,11,good
22,1,3,0,0,0,0,1,13,1,bad
49,2,5,0,0,0,0,1,15,26,good
104,3,3,1,0,0,0,1,43,52,bad
78,2,7,1,0,0,1,1,17,48,good
88,2,7,1,0,0,0,1,16,64,good
120,4,5,0,0,0,0,1,23,89,bad
44,2,5,0,0,0,0,1,17,19,good
1850,3,4,5,41,0,2,1,14,13,good
480,13,5,2,1,0,10,0,12,21,bad
33,1,3,0,0,0,0,1,9,16,bad
468,4,5,14,2,0,7,1,19,26,good
82,2,5,1,0,0,0,1,11,63,bad
34,2,3,1,0,0,0,1,25,1,bad
38,2,3,1,0,0,0,1,29,1,bad
85,3,3,1,0,0,0,1,76,1,bad
35,1,3,0,0,0,0,1,9,18,bad
20,1,3,0,0,0,0,1,11,1,bad
146,5,6,2,0,0,4,1,16,22,bad
42,1,3,0,0,0,0,1,33,1,bad
62,2,5,1,0,0,0,1,14,40,good
96,2,7,6,0,0,0,1,16,72,good
100,2,3,1,0,0,4,1,15,6,good
104,3,5,1,0,0,0,1,21,75,bad
75,3,4,0,0,0,2,1,16,7,good
61,3,3,1,0,0,0,1,43,10,bad
77,2,8,0,0,0,0,1,10,59,good
44,2,5,0,0,0,0,1,17,19,good
45,2,4,0,0,0,0,1,15,22,good
40,2,3,0,0,0,0,1,31,1,bad
105,2,7,5,0,0,0,1,16,81,good
37,2,3,0,0,0,0,1,28,1,bad
84,3,2,1,0,0,0,1,76,0,bad
93,2,3,0,1,0,1,1,15,8,good
44,2,5,0,0,0,0,1,17,19,good
32,2,2,2,0,0,0,1,24,0,bad
72,2,6,0,0,0,0,1,17,47,good
92,1,4,1,0,0,0,1,19,65,bad
92,1,4,1,0,0,0,1,19,65,bad
23,1,3,2,0,0,0,1,4,11,bad
89,1,8,5,0,0,0,1,10,71,good
83,3,3,0,0,0,0,1,74,1,bad
409,12,6,1,3,0,5,1,19,17,good
75,3,6,0,0,0,0,1,16,51,good
41,2,3,2,0,0,0,1,32,1,bad
128,1,3,8,0,0,3,1,16,7,good
34,2,3,1,0,0,0,1,25,1,bad
44,2,5,1,0,0,0,1,17,19,good
43,2,3,1,0,0,0,1,27,8,bad
448,4,5,14,2,0,6,1,19,26,good
44,2,3,1,0,0,0,1,35,1,bad
85,3,3,1,0,0,0,1,76,1,bad
240,2,8,5,0,0,0,1,10,222,good
1419,14,3,6,0,0,4,1,20,1,good
104,2,9,1,0,0,0,1,22,74,bad
42,3,3,0,0,0,0,1,33,1,bad
36,1,3,2,0,0,0,1,27,1,bad
117,2,3,0,2,0,1,1,10,4,good
71,1,4,1,0,0,0,1,11,52,bad
84,3,2,1,0,0,0,1,76,0,bad
143,4,5,0,1,0,5,1,20,17,good
175,2,7,1,3,0,3,1,15,108,bad
26,2,2,0,0,0,0,0,19,0,bad
570,8,4,6,7,0,6,1,17,15,good
49,1,3,0,0,0,3,1,15,7,good
74,3,4,0,0,0,2,1,16,7,good
36,2,4,0,0,0,0,1,8,19,good
150,1,3,0,4,0,6,1,16,9,bad
42,3,3,0,0,0,0,1,33,1,bad
53,3,4,0,0,0,1,1,15,18,good
85,3,3,1,0,0,0,1,76,1,bad
44,2,5,0,0,0,0,1,17,19,good
61,4,6,0,0,0,0,0,23,31,bad
93,1,5,1,0,0,0,1,19,66,bad
77,3,4,0,0,0,2,1,16,7,good
244,2,4,3,3,0,0,1,21,215,bad
24,1,3,0,0,0,0,1,15,1,good
44,2,3,0,0,0,0,1,35,1,bad
75,3,4,0,0,0,2,1,16,7,good
41,1,5,0,0,0,0,1,11,22,good
43,2,3,0,0,0,0,1,34,1,bad
114,2,6,1,1,0,0,1,17,89,bad
59,3,3,0,0,0,0,0,51,1,bad
112,2,10,4,1,0,0,1,10,94,good
26,1,3,1,0,0,0,1,9,9,bad
38,2,3,0,0,0,0,1,29,1,bad
75,3,4,0,0,0,2,1,16,7,good
34,2,3,0,0,0,0,1,25,1,bad
33,2,3,0,0,0,0,1,24,1,bad
44,2,5,0,0,0,0,1,17,19,good
28,1,3,0,0,0,0,1,11,9,bad
40,2,3,2,0,0,0,1,31,1,bad
88,2,7,0,0,0,1,1,15,10,good
63,3,3,1,0,0,0,1,43,12,bad
47,1,3,0,0,0,1,1,17,7,good
27,1,3,0,0,0,0,0,12,8,bad
39,2,3,0,0,0,0,0,31,1,bad
53,3,4,0,0,0,0,0,16,30,bad
84,3,2,1,0,0,0,1,76,0,bad
92,1,4,1,0,0,0,1,19,65,bad
24,1,3,0,0,0,0,0,11,6,bad
92,1,4,1,0,0,0,1,19,65,bad
43,2,3,3,0,0,0,1,34,1,bad
269,2,6,3,3,0,6,1,16,19,good
54,3,3,2,0,0,0,1,45,1,bad
37,2,3,0,0,0,0,1,28,1,bad
103,2,7,1,0,0,0,1,16,79,good
34,2,3,1,0,0,0,1,25,1,bad
72,2,7,0,0,0,0,1,15,10,good
74,2,3,0,0,0,4,1,20,1,good
105,1,7,2,1,0,0,1,10,87,good
72,2,3,0,0,0,1,1,15,9,good
29,2,2,0,0,0,0,0,22,0,bad
131,2,5,3,0,0,0,1,19,104,bad
49,3,3,2,0,0,0,1,40,1,bad
44,2,5,0,0,0,0,1,17,19,good
22,1,3,0,0,0,0,1,13,1,bad
96,3,4,0,0,0,0,1,23,65,bad
410,10,5,1,9,0,11,1,19,14,good
541,4,5,16,2,0,7,1,19,26,good
66,2,3,0,0,0,4,1,20,1,good
72,2,3,0,0,0,4,1,20,1,good
19,1,3,0,0,0,0,1,10,1,bad
52,1,4,1,0,0,0,1,10,33,good
298,3,7,13,2,1,3,1,19,2,good
34,2,3,0,0,0,0,1,25,1,bad
22,1,4,0,0,0,0,0,11,4,bad
51,2,3,0,0,0,2,1,16,7,good
53,1,3,2,0,0,0,1,25,20,bad
107,2,7,0,4,0,1,1,14,75,good
85,1,5,3,1,0,1,1,12,17,good
43,3,3,0,0,0,0,1,34,1,bad
93,4,3,1,0,0,0,1,76,9,bad
43,2,3,0,0,0,1,1,15,6,good
100,4,3,2,0,0,0,1,76,16,bad
32,2,2,0,0,0,0,1,24,0,bad
51,3,4,0,0,0,0,1,21,22,bad
84,3,2,1,0,0,0,1,76,0,bad
92,1,4,1,0,0,0,1,19,65,bad
60,3,3,1,0,0,0,1,43,9,bad
92,1,4,1,0,0,0,1,19,65,bad
42,2,4,1,0,0,0,1,15,19,good
185,2,7,4,6,0,1,1,15,76,good
92,1,4,1,0,0,0,1,19,65,bad
257,3,3,0,0,0,3,1,52,33,bad
171,1,3,3,6,0,9,1,13,1,bad
72,2,7,0,0,0,0,1,15,10,good
89,1,7,4,0,0,0,1,10,71,good
472,10,7,4,4,0,8,1,20,40,good
78,2,3,0,0,0,4,1,20,1,good
54,2,5,0,0,0,1,1,17,15,good
106,4,5,0,0,0,0,1,23,75,bad
38,2,3,1,0,0,0,1,29,1,bad
340,6,3,0,1,0,7,1,19,17,good
49,2,5,0,0,0,0,1,17,24,good
80,1,4,0,0,0,0,1,7,65,bad
64,2,3,0,0,0,4,1,20,1,good
84,3,2,1,0,0,0,1,76,0,bad
256,2,5,8,1,0,2,1,14,88,good
134,4,5,6,0,0,0,1,23,103,bad
55,3,3,0,0,0,1,1,16,12,good
45,2,3,3,0,0,0,1,36,1,bad
59,1,7,1,0,0,0,1,17,34,bad
71,1,4,1,0,0,0,1,11,52,bad
92,2,3,1,0,0,3,1,15,6,good
27,2,3,0,0,0,0,1,18,1,bad
22,1,3,0,0,0,0,1,7,7,bad
42,2,4,0,0,0,0,1,15,19,good
40,2,5,1,0,0,0,1,17,15,good
122,1,7,4,0,0,0,1,10,104,good
37,2,3,0,0,0,0,1,28,1,bad
118,2,8,7,0,0,1,1,16,73,good
116,2,6,0,2,0,4,1,16,59,good
42,2,3,0,0,0,0,1,33,1,bad
142,2,7,9,0,0,1,1,16,97,good
37,2,3,0,0,0,0,1,17,12,good
88,3,2,0,0,0,0,1,80,0,bad
60,3,4,0,1,0,1,1,16,11,good
358,12,3,3,9,0,2,1,19,23,good
1216,9,3,2,0,0,4,1,20,1,good
49,3,3,2,0,0,0,1,40,1,bad
40,2,5,0,0,0,0,1,17,15,good
54,2,6,1,0,0,0,1,17,29,bad
97,2,7,1,1,0,0,1,10,79,good
54,1,4,2,0,0,0,1,10,36,good
139,2,7,9,0,0,0,1,16,115,good
59,4,6,0,0,0,0,1,10,40,good
27,1,3,0,0,0,0,1,11,8,good
122,2,3,1,2,0,1,1,16,1,good
35,1,3,0,0,0,0,1,9,18,bad
43,2,3,0,0,0,1,1,15,6,good
105,2,6,0,1,0,1,1,15,62,bad
91,1,5,5,0,0,2,1,12,25,good
38,2,3,1,0,0,0,1,29,1,bad
43,2,3,0,0,0,1,1,15,6,good
83,2,3,1,4,0,2,1,13,2,good
119,2,5,7,0,0,0,1,11,100,bad
43,3,3,0,0,0,0,1,34,1,bad
42,2,3,0,0,0,0,1,33,1,bad
62,3,3,1,0,0,0,1,43,11,bad
84,3,2,1,0,0,0,1,76,0,bad
44,2,5,0,0,0,0,1,17,19,good
71,2,6,0,0,0,1,1,25,26,bad
29,2,3,0,0,0,0,1,20,1,bad
84,3,2,1,0,0,0,1,76,0,bad
89,2,7,7,0,0,0,1,16,65,good
468,4,5,14,2,0,7,1,19,26,good
75,3,3,0,0,0,2,1,16,6,good
40,3,3,0,0,0,0,1,18,14,good
68,2,4,4,0,0,0,1,17,43,good
339,2,3,1,1,0,9,1,14,7,good
63,3,3,1,0,0,0,1,43,12,bad
47,3,3,2,0,0,0,1,38,1,bad
294,3,7,13,2,1,3,1,19,2,good
82,2,5,1,0,0,0,1,21,53,bad
98,2,7,6,0,0,0,1,16,74,good
67,1,4,3,0,0,0,1,10,49,good
75,2,7,0,2,0,0,1,10,57,good
44,2,5,0,0,0,0,1,17,19,good
32,2,3,0,0,0,0,1,23,1,bad
96,3,4,0,0,0,0,1,23,65,bad
24,1,3,0,0,0,0,1,15,1,bad
23,1,3,0,0,0,0,1,6,9,bad
38,2,3,1,0,0,0,1,29,1,bad
331,2,3,0,0,0,4,1,20,1,good
68,2,3,0,0,0,4,1,20,1,good
36,2,4,0,0,0,0,1,14,14,good
93,4,3,1,0,0,0,1,76,9,bad
55,2,7,0,0,0,0,1,10,37,good
76,3,4,0,0,0,2,1,16,7,good
74,3,4,0,0,0,2,1,16,7,good
33,2,3,1,0,0,0,1,24,1,bad
222,2,8,6,0,0,0,1,11,203,good
38,2,3,0,0,0,0,1,29,1,bad
26,2,3,2,0,0,0,1,17,1,bad
86,2,3,0,0,0,4,1,20,1,good
34,2,3,1,0,0,0,1,25,1,bad
44,2,5,0,0,0,0,1,17,19,good
73,3,5,0,3,0,1,0,23,14,bad
108,4,3,2,1,0,0,1,76,24,bad
541,4,5,16,3,0,7,1,19,26,good
93,1,5,1,0,0,0,1,19,66,bad
22,1,3,0,0,0,0,1,5,9,bad
50,2,4,0,0,1,0,1,15,27,good
35,2,3,1,0,0,0,1,26,1,bad
48,1,4,2,0,0,0,1,10,30,good
226,3,3,0,2,0,10,1,14,7,good
96,2,4,1,0,1,0,1,19,52,bad
210,3,3,0,0,0,10,1,14,5,good
72,2,7,0,0,0,0,1,15,10,good
40,2,3,1,0,0,0,1,31,1,bad
113,4,5,0,0,0,0,1,23,82,bad
85,2,7,3,0,0,0,1,16,61,good
75,1,5,0,2,0,0,1,10,57,good
72,2,3,1,1,0,1,1,15,9,good
42,2,4,0,0,0,0,1,15,19,good
97,3,5,0,0,0,0,1,23,66,bad
24,1,3,0,0,0,0,1,15,1,bad
103,1,5,1,0,0,0,1,19,76,bad
37,2,3,0,0,0,0,1,28,1,bad
103,2,7,2,0,0,0,1,10,85,good
50,2,3,0,0,0,2,1,15,6,good
44,2,5,0,0,0,0,1,17,19,good
28,2,3,1,0,0,0,1,19,1,bad
43,2,3,0,0,0,1,1,15,6,good
42,2,4,0,1,0,0,1,15,19,good
28,2,3,0,0,0,0,1,19,1,bad
43,2,3,0,0,0,1,1,15,6,good
46,3,3,0,0,0,0,1,26,12,bad
30,1,3,0,0,0,1,0,8,1,bad
222,7,8,1,2,0,4,0,11,17,bad
341,6,3,0,1,0,8,1,19,17,good
44,2,5,1,0,0,0,1,17,19,good
45,2,5,0,0,0,0,1,16,21,bad
42,2,4,0,0,0,0,1,15,19,good
79,2,7,2,0,0,0,1,10,61,good
72,2,7,0,0,0,0,1,15,10,good
44,2,5,0,0,0,0,1,17,19,good
48,2,3,2,0,0,0,1,39,1,bad
427,12,6,1,3,0,7,1,19,17,good
38,2,3,1,0,0,0,1,29,1,bad
66,3,3,1,0,0,0,1,43,15,bad
363,3,7,14,3,1,4,1,19,2,good
36,1,3,0,0,0,1,1,10,6,good
111,2,6,8,0,0,0,1,16,87,good
52,2,5,0,1,0,1,1,17,15,good
89,2,3,0,0,0,2,1,15,8,good
44,2,5,0,0,0,0,1,17,19,good
159,3,8,3,1,0,1,1,16,70,good
45,2,3,2,0,0,0,1,36,1,bad
71,1,4,1,0,0,0,1,11,52,bad
67,2,5,2,0,0,0,1,14,45,good
38,2,3,0,0,0,0,1,29,1,bad
71,2,3,0,0,0,1,1,14,7,good
44,2,5,0,0,0,0,1,17,19,good
62,4,7,1,0,0,0,1,20,34,bad
84,3,2,1,0,0,0,1,76,0,bad
119,4,5,0,0,0,0,1,23,88,bad
79,2,3,0,0,0,3,1,20,1,good
120,3,4,1,0,0,1,1,16,22,good
465,13,11,4,4,0,10,0,14,21,bad
116,1,5,6,0,0,2,1,11,27,good
34,2,3,0,0,0,0,1,25,1,bad
94,4,3,0,0,0,0,1,73,13,bad
61,3,3,1,0,0,0,1,43,10,bad
50,2,6,0,0,0,0,1,15,10,good
448,4,5,14,2,0,6,1,19,26,good
392,3,4,0,1,0,1,1,18,85,good
52,2,5,1,1,0,1,1,17,15,good
73,3,3,1,0,0,0,1,43,22,bad
34,2,3,1,0,0,0,1,25,1,bad
77,1,4,2,0,0,3,1,15,23,good
96,3,4,0,0,0,0,1,23,65,bad
44,2,5,0,0,0,0,1,17,19,good
51,3,4,0,0,0,0,1,21,22,bad
57,3,8,0,0,0,0,1,10,39,good
82,3,4,0,1,0,2,1,16,11,good
242,3,5,4,1,0,7,1,19,26,good
41,2,3,1,0,0,0,1,32,1,bad
376,5,3,1,0,0,4,1,20,1,good
256,6,4,4,6,0,7,1,15,34,good
42,2,4,0,0,0,0,1,15,19,good
29,1,6,0,0,0,0,1,9,12,bad
31,2,3,0,0,0,0,1,22,1,bad
25,2,3,1,0,0,0,1,16,1,bad
595,7,6,6,10,0,6,1,19,17,good
39,2,4,0,0,0,0,1,17,14,good
312,16,9,1,0,0,7,0,14,17,bad
99,2,7,2,1,0,0,1,15,76,bad
84,3,2,1,0,0,0,1,76,0,bad
96,3,4,0,0,0,0,1,23,65,bad
85,1,5,3,1,0,1,1,12,17,good
65,2,5,2,0,0,0,1,17,40,good
26,2,3,0,0,0,0,1,10,8,bad
115,4,3,1,2,0,2,1,6,9,bad
46,3,3,0,0,0,0,1,37,1,bad
58,2,3,0,0,1,1,1,11,9,bad
55,2,3,0,0,0,1,0,19,8,good
46,4,3,0,0,0,0,1,16,22,good
102,3,7,0,0,0,2,1,15,10,good
49,3,3,0,0,0,0,1,30,11,bad
80,1,4,0,0,0,0,1,7,65,bad
35,2,3,0,0,0,0,1,26,1,bad
77,2,5,2,0,0,0,1,14,54,good
77,3,4,0,0,0,2,1,16,7,good
72,2,7,0,0,0,0,1,15,10,good
42,2,4,0,0,0,0,1,15,19,good
40,2,3,2,0,0,0,1,31,1,bad
25,2,3,0,0,0,0,1,16,1,bad
38,2,3,1,0,0,0,1,29,1,bad
764,14,6,7,9,0,6,1,19,16,good
60,2,3,0,1,0,1,1,15,8,good
84,3,2,1,0,0,0,1,76,0,bad
42,2,4,0,0,0,0,1,15,19,good
72,2,7,0,0,0,0,1,15,10,good
468,4,5,14,2,0,7,1,19,26,good
39,2,3,0,0,0,0,1,30,1,bad
72,2,7,0,0,0,0,1,15,10,good
46,2,2,1,0,0,0,0,39,0,bad
38,2,4,0,0,0,0,1,16,14,bad
63,2,4,0,0,0,1,1,14,30,good
448,4,5,14,2,0,6,1,19,26,good
159,2,4,4,2,0,5,1,16,30,good
275,2,3,2,4,0,11,1,14,5,good
72,2,9,1,0,0,0,1,18,46,bad
88,2,7,0,0,0,1,1,15,10,good
19,1,3,0,0,0,0,0,11,1,bad
55,1,4,0,0,0,2,1,15,15,good
62,3,3,1,0,0,0,1,43,11,bad
102,3,7,0,0,0,2,1,15,10,good
72,2,6,2,0,0,0,1,15,49,good
126,4,7,1,0,0,4,1,14,18,good
38,3,3,0,0,0,0,1,29,1,bad
44,2,5,0,0,0,0,1,17,19,good
137,1,8,6,0,0,0,1,10,119,good
42,2,4,0,0,0,0,1,15,19,good
23,1,4,0,0,0,0,1,8,7,bad
84,3,2,1,0,0,0,1,76,0,bad
149,5,4,4,0,0,0,0,60,82,bad
29,1,3,0,0,0,0,1,11,10,bad
93,1,5,1,0,0,0,1,19,66,bad
178,3,7,5,0,0,4,1,15,108,bad
85,3,3,1,0,0,0,1,76,1,bad
169,2,7,0,5,0,4,1,16,47,good
91,2,3,1,1,0,3,1,15,6,good
31,2,4,0,0,0,0,1,20,1,bad
37,2,3,1,0,0,0,1,28,1,bad
42,2,4,0,0,0,0,1,15,19,good
22,1,3,0,0,0,0,1,13,1,bad
96,3,4,0,0,0,0,1,23,65,bad
44,2,5,0,0,0,0,1,17,19,good
44,3,3,0,0,0,0,1,35,1,bad
31,1,3,0,0,0,0,1,22,1,bad
62,2,6,0,0,0,0,1,16,38,good
76,2,7,0,1,0,0,1,16,52,good
99,2,7,1,1,0,0,1,15,76,bad
27,1,3,1,0,0,0,1,18,1,bad
81,2,3,0,0,0,4,1,20,1,good
22,1,3,0,0,0,0,1,8,6,bad
61,3,6,0,0,0,0,1,17,36,good
58,3,7,1,0,0,0,1,20,30,bad
84,3,2,1,0,0,0,1,76,0,bad
100,2,5,1,0,0,0,1,19,73,bad
242,3,6,0,7,0,7,1,16,1,bad
28,1,3,0,0,0,0,1,19,1,bad
96,2,8,0,1,0,0,1,15,69,good
136,2,7,8,0,0,0,1,16,112,good
66,2,3,0,0,0,4,1,20,1,good
72,2,3,0,0,0,4,1,20,1,good
43,2,3,1,0,0,0,1,21,14,bad
22,2,3,0,0,0,0,1,13,1,bad
92,1,4,1,0,0,0,1,19,65,bad
72,2,7,0,0,0,0,1,15,10,good
100,2,6,0,2,0,1,1,15,65,good
1218,9,3,1,0,0,4,1,20,1,good
178,3,7,2,1,0,4,1,15,108,bad
23,1,3,0,0,0,0,1,4,11,bad
51,3,4,0,0,0,0,1,21,22,bad
1144,4,3,2,3,0,6,1,17,4,good
41,2,5,0,0,0,0,1,17,16,good
49,3,4,0,0,0,1,1,15,16,good
55,2,3,1,0,0,0,1,46,1,bad
77,3,3,0,0,0,2,1,16,6,good
92,2,3,1,1,0,3,1,15,6,good
39,2,3,0,0,0,0,1,14,17,good
27,2,3,0,0,0,0,1,18,1,bad
85,3,3,1,0,0,0,1,76,1,bad
105,2,5,14,0,0,0,1,20,77,good
40,2,4,0,0,0,0,1,17,15,good
89,3,3,0,0,0,0,1,80,1,bad
42,2,4,0,0,0,0,1,15,19,good
24,1,4,0,1,2,0,0,12,5,bad
77,3,3,0,0,0,2,1,16,6,good
32,2,3,0,0,0,0,1,16,8,good
61,3,3,1,0,0,0,1,43,10,bad
153,2,7,0,5,0,3,1,16,46,good
72,1,5,1,0,0,0,1,11,53,bad
80,1,4,0,0,0,0,1,7,65,bad
42,2,3,0,0,0,0,1,33,1,bad
61,3,4,0,1,0,1,1,16,11,good
220,3,5,1,0,0,6,1,19,22,good
92,1,4,1,0,0,0,1,19,65,bad
71,1,4,1,0,0,0,1,11,52,bad
129,2,7,9,0,0,0,1,16,105,good
36,2,3,0,0,0,0,1,27,1,bad
33,2,4,0,0,0,0,1,16,9,bad
37,1,4,0,0,0,0,1,11,18,good
142,2,5,0,4,0,4,1,16,25,good
84,3,2,1,0,0,0,1,76,0,bad
42,2,4,0,0,0,0,1,15,19,good
77,1,4,2,0,0,3,1,15,23,good
175,2,7,2,0,0,3,1,15,108,bad
115,2,3,0,0,0,4,1,20,1,good
84,3,2,1,0,0,0,1,76,0,bad
72,2,7,0,0,0,0,1,15,10,good
134,3,5,1,2,1,0,1,19,90,bad
226,2,6,5,0,0,0,1,16,202,good
43,1,4,1,0,0,0,1,10,25,good
84,3,2,1,0,0,0,1,76,0,bad
108,2,7,4,0,0,1,1,16,63,good
30,2,3,0,0,0,0,1,21,1,bad
61,2,5,2,0,0,0,1,16,37,bad
83,2,7,2,0,0,0,1,16,59,good
43,2,3,1,0,0,1,1,15,6,good
46,2,4,0,0,1,0,1,15,23,good
77,2,4,0,1,0,1,1,16,23,good
67,2,6,2,0,0,0,1,16,43,good
88,2,4,0,0,0,0,1,15,65,bad
159,2,9,5,0,0,0,1,10,141,good
84,3,2,1,0,0,0,1,76,0,bad
42,2,4,0,0,0,0,1,15,19,good
70,2,3,0,0,0,4,1,20,1,good
96,5,3,1,0,1,1,1,43,12,bad
85,3,3,1,0,0,0,1,76,1,bad
39,2,6,0,0,0,0,1,15,10,good
367,7,6,2,3,0,9,1,19,33,good
95,4,3,1,0,0,0,1,76,11,bad
77,2,8,0,0,0,0,1,10,59,good
34,3,3,0,0,0,0,0,26,1,bad
96,2,3,1,0,0,4,1,15,6,good
32,1,3,0,0,0,0,1,14,10,good
35,2,3,0,0,0,1,0,23,1,bad
258,4,3,0,0,0,4,1,20,1,good
84,2,3,0,1,0,2,1,15,6,good
42,2,3,3,0,0,0,1,33,1,bad
94,2,7,4,0,0,0,1,16,70,good
34,2,3,1,0,0,0,1,25,1,bad
51,3,4,0,0,0,0,1,21,22,bad
290,3,3,1,2,0,12,1,14,7,good
92,2,3,1,0,0,3,1,15,6,good
27,3,3,0,0,0,0,0,19,1,good
37,2,3,1,0,0,0,1,28,1,bad
103,2,7,0,1,0,1,1,15,52,good
36,1,4,0,0,0,0,1,10,18,good
43,2,3,0,0,0,1,1,15,6,good
28,1,3,0,0,0,0,1,8,12,bad
40,3,3,1,0,0,0,1,31,1,bad
54,2,5,0,0,0,1,1,17,15,good
140,1,7,2,0,0,0,1,10,122,good
24,1,3,0,0,0,0,1,15,1,bad
91,2,6,2,0,0,1,1,15,53,good
20,1,3,0,0,0,0,0,12,1,bad
69,1,3,0,2,0,3,1,18,7,good
34,2,3,0,0,0,0,1,14,12,good
25,2,2,0,0,0,0,0,18,0,bad
86,1,5,5,0,0,0,1,17,61,good
84,3,2,1,0,0,0,1,76,0,bad
73,2,6,0,0,0,0,1,15,50,good
65,2,6,0,1,0,0,1,17,40,good
37,2,3,0,0,0,0,1,28,1,bad
84,3,2,1,0,0,0,1,76,0,bad
175,2,7,3,0,0,3,1,15,108,bad
30,2,3,0,0,0,0,1,14,8,good
75,2,4,2,0,0,0,1,14,53,good
448,4,5,14,2,0,6,1,19,26,good
80,1,5,1,0,0,0,1,19,53,bad
96,3,4,0,0,0,0,1,23,65,bad
19,1,3,0,0,0,0,1,10,1,bad
37,3,3,1,0,0,0,1,16,13,good
41,2,3,2,0,0,0,1,32,1,bad
38,2,3,1,0,0,0,1,29,1,bad
36,3,3,1,0,0,0,1,27,1,bad
142,2,7,8,0,0,0,1,16,118,good
38,2,4,0,0,0,0,0,18,13,good
42,3,3,0,0,0,0,1,33,1,bad
88,1,9,1,1,0,0,0,26,55,bad
45,2,3,2,0,0,0,1,27,10,bad
26,2,3,0,0,0,0,1,17,1,bad
64,2,7,1,0,0,0,1,10,46,good
71,2,6,0,0,0,0,1,17,46,good
455,2,3,5,2,0,8,1,14,7,good
90,2,3,0,0,0,4,1,20,1,good
43,2,3,0,0,0,1,1,15,6,good
34,2,3,1,0,0,0,1,25,1,bad
92,1,4,1,0,0,0,1,19,65,bad
134,8,8,0,4,0,0,1,22,104,bad
49,2,3,0,0,0,0,1,33,8,bad
36,2,3,1,0,0,0,1,27,1,bad
55,2,6,0,0,0,1,1,15,10,good
43,2,3,0,0,0,1,1,15,6,good
71,1,4,1,0,0,0,1,11,52,bad
541,4,5,15,4,0,7,1,19,26,good
20,1,3,0,0,0,0,1,10,1,good
44,2,5,0,0,0,0,1,17,19,good
42,2,4,0,0,0,0,1,15,19,good
42,2,3,3,0,0,0,1,33,1,bad
43,3,3,0,0,0,0,1,34,1,bad
25,1,3,1,0,0,0,1,16,1,bad
95,2,5,5,0,0,1,1,19,63,good
73,2,4,0,2,0,1,1,16,16,good
72,2,7,0,0,0,0,1,15,10,good
78,2,9,0,0,0,0,1,20,50,good
91,6,3,1,0,1,0,1,43,9,bad
53,1,4,0,0,0,2,1,15,12,good
42,3,3,0,0,0,0,1,33,1,bad
25,2,3,1,0,0,0,1,16,1,bad
128,1,3,8,0,0,3,1,16,7,good
23,1,2,0,0,0,0,1,15,0,bad
168,2,9,8,0,0,0,1,10,150,good
43,3,3,0,0,0,0,1,34,1,bad
91,2,3,0,0,0,3,1,15,6,good
147,2,3,0,0,0,4,1,20,1,good
35,2,3,2,0,0,0,1,26,1,bad
57,2,4,0,0,0,0,1,13,34,good
92,1,4,1,0,0,0,1,19,65,bad
62,3,3,1,0,0,0,0,43,12,bad
72,2,3,0,0,0,1,1,15,9,good
37,2,3,0,0,0,0,1,28,1,bad
80,2,8,0,0,0,0,1,15,10,good
60,3,4,0,1,0,1,1,16,11,good
42,2,4,0,0,0,0,1,15,19,good
72,2,7,0,0,0,0,1,15,10,good
96,3,4,0,0,0,0,1,23,65,bad
175,2,7,1,0,0,3,1,15,108,bad
448,4,5,14,2,0,6,1,19,26,good
26,1,3,1,0,0,0,0,18,1,bad
30,2,3,0,0,0,0,1,21,1,bad
70,3,3,1,0,0,0,1,43,19,bad
92,2,7,5,0,0,0,1,16,68,good
75,2,5,1,0,0,0,1,16,51,bad
28,2,3,2,0,0,0,1,19,1,bad
105,3,5,0,0,0,1,1,15,10,good
77,2,7,1,0,0,1,1,17,48,good
74,2,6,0,0,0,0,1,17,49,good
62,3,3,1,0,0,0,1,43,11,bad
190,5,3,3,0,0,22,1,13,16,good
95,2,3,0,3,0,4,1,13,2,good
89,3,4,0,8,0,2,1,14,13,good
37,2,3,0,0,0,0,0,29,1,bad
77,2,7,1,0,0,1,1,17,48,good
